fecha;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2023-10-04;1.0246;1.05852;1.09262;1.09155;1.07404;1.06267;0.98158;0.92013;1.11202;0.90273;0.85247;0.82919;0.82834;0.81781;0.9758;1.02931;1.06986;1.09278;0.92745;0.95235;0.96106;0.96335;1.15053;1.19157
2023-10-05;1.02021;1.07015;1.10323;1.09807;1.09865;1.08066;1.01006;0.92693;1.09424;0.89763;0.86422;0.88154;0.87181;0.86591;1.02527;1.07563;1.11769;1.11576;0.93848;0.94844;0.95015;0.95002;1.13859;1.18541
2023-10-06;1.03515;1.06583;1.08601;1.08413;1.07962;1.05574;0.99508;0.92344;1.11234;0.90484;0.87496;0.87717;0.87422;0.86518;1.02721;1.08033;1.12651;1.1334;0.9631;0.98799;0.99516;1.00131;1.18787;1.21394
2023-10-07;1.00951;1.05622;1.07928;1.08709;1.08428;1.08698;1.0602;1.01006;0.94465;0.88353;0.86813;0.86512;0.86539;0.85136;0.85655;0.90257;0.95856;0.97964;0.98849;1.00742;1.00408;0.99383;1.03205;1.0567
2023-10-08;1.05118;1.08356;1.1287;1.09244;1.10469;1.11105;1.10044;1.06797;1.00243;0.92901;0.8681;0.83172;0.83758;0.81731;0.81249;0.85846;0.89239;0.91564;0.94583;0.98637;0.99561;0.96886;0.97353;0.98405
2023-10-09;1.04241;1.08737;1.09446;1.09785;1.08736;1.07788;0.99048;0.89742;1.05423;0.86332;0.83215;0.82868;0.83243;0.83013;0.98386;1.02878;1.05517;1.06917;0.90739;0.92912;0.91946;0.91324;1.10061;1.14813
2023-10-10;0.96967;0.99959;1.01657;1.02532;1.04505;1.02668;0.96047;0.89256;1.0827;0.87642;0.84042;0.8253;0.81926;0.82479;0.97779;1.02042;1.06208;1.07243;0.92471;0.93423;0.93739;0.94071;1.12949;1.15799
2023-10-11;1.0246;1.05852;1.09262;1.09155;1.07404;1.06267;0.98158;0.92013;1.11202;0.90273;0.85247;0.82919;0.82834;0.81781;0.9758;1.02931;1.06986;1.09278;0.92745;0.95235;0.96106;0.96335;1.15053;1.19157
2023-10-12;0.96653;1.01971;1.05135;1.05886;1.05653;1.0638;1.05164;1.02316;0.99566;0.91886;0.87976;0.87942;0.88349;0.87775;0.88467;0.93605;0.95906;0.96181;0.95462;0.96222;0.96674;0.95921;0.98747;1.01349
2023-10-13;1.03515;1.06583;1.08601;1.08413;1.07962;1.05574;0.99508;0.92344;1.11234;0.90484;0.87496;0.87717;0.87422;0.86518;1.02721;1.08033;1.12651;1.1334;0.9631;0.98799;0.99516;1.00131;1.18787;1.21394
2023-10-14;1.00951;1.05622;1.07928;1.08709;1.08428;1.08698;1.0602;1.01006;0.94465;0.88353;0.86813;0.86512;0.86539;0.85136;0.85655;0.90257;0.95856;0.97964;0.98849;1.00742;1.00408;0.99383;1.03205;1.0567
2023-10-15;1.05118;1.08356;1.1287;1.09244;1.10469;1.11105;1.10044;1.06797;1.00243;0.92901;0.8681;0.83172;0.83758;0.81731;0.81249;0.85846;0.89239;0.91564;0.94583;0.98637;0.99561;0.96886;0.97353;0.98405
2023-10-16;1.04241;1.08737;1.09446;1.09785;1.08736;1.07788;0.99048;0.89742;1.05423;0.86332;0.83215;0.82868;0.83243;0.83013;0.98386;1.02878;1.05517;1.06917;0.90739;0.92912;0.91946;0.91324;1.10061;1.14813
2023-10-17;0.96967;0.99959;1.01657;1.02532;1.04505;1.02668;0.96047;0.89256;1.0827;0.87642;0.84042;0.8253;0.81926;0.82479;0.97779;1.02042;1.06208;1.07243;0.92471;0.93423;0.93739;0.94071;1.12949;1.15799
2023-10-18;1.0246;1.05852;1.09262;1.09155;1.07404;1.06267;0.98158;0.92013;1.11202;0.90273;0.85247;0.82919;0.82834;0.81781;0.9758;1.02931;1.06986;1.09278;0.92745;0.95235;0.96106;0.96335;1.15053;1.19157
2023-10-19;1.02021;1.07015;1.10323;1.09807;1.09865;1.08066;1.01006;0.92693;1.09424;0.89763;0.86422;0.88154;0.87181;0.86591;1.02527;1.07563;1.11769;1.11576;0.93848;0.94844;0.95015;0.95002;1.13859;1.18541
2023-10-20;1.03515;1.06583;1.08601;1.08413;1.07962;1.05574;0.99508;0.92344;1.11234;0.90484;0.87496;0.87717;0.87422;0.86518;1.02721;1.08033;1.12651;1.1334;0.9631;0.98799;0.99516;1.00131;1.18787;1.21394
2023-10-21;1.00951;1.05622;1.07928;1.08709;1.08428;1.08698;1.0602;1.01006;0.94465;0.88353;0.86813;0.86512;0.86539;0.85136;0.85655;0.90257;0.95856;0.97964;0.98849;1.00742;1.00408;0.99383;1.03205;1.0567
2023-10-22;1.05118;1.08356;1.1287;1.09244;1.10469;1.11105;1.10044;1.06797;1.00243;0.92901;0.8681;0.83172;0.83758;0.81731;0.81249;0.85846;0.89239;0.91564;0.94583;0.98637;0.99561;0.96886;0.97353;0.98405
2023-10-23;1.04241;1.08737;1.09446;1.09785;1.08736;1.07788;0.99048;0.89742;1.05423;0.86332;0.83215;0.82868;0.83243;0.83013;0.98386;1.02878;1.05517;1.06917;0.90739;0.92912;0.91946;0.91324;1.10061;1.14813
2023-10-24;0.96967;0.99959;1.01657;1.02532;1.04505;1.02668;0.96047;0.89256;1.0827;0.87642;0.84042;0.8253;0.81926;0.82479;0.97779;1.02042;1.06208;1.07243;0.92471;0.93423;0.93739;0.94071;1.12949;1.15799
2023-10-25;1.0246;1.05852;1.09262;1.09155;1.07404;1.06267;0.98158;0.92013;1.11202;0.90273;0.85247;0.82919;0.82834;0.81781;0.9758;1.02931;1.06986;1.09278;0.92745;0.95235;0.96106;0.96335;1.15053;1.19157
2023-10-26;1.02021;1.07015;1.10323;1.09807;1.09865;1.08066;1.01006;0.92693;1.09424;0.89763;0.86422;0.88154;0.87181;0.86591;1.02527;1.07563;1.11769;1.11576;0.93848;0.94844;0.95015;0.95002;1.13859;1.18541
2023-10-27;1.03515;1.06583;1.08601;1.08413;1.07962;1.05574;0.99508;0.92344;1.11234;0.90484;0.87496;0.87717;0.87422;0.86518;1.02721;1.08033;1.12651;1.1334;0.9631;0.98799;0.99516;1.00131;1.18787;1.21394
2023-10-28;1.00951;1.05622;1.07928;1.08709;1.08428;1.08698;1.0602;1.01006;0.94465;0.88353;0.86813;0.86512;0.86539;0.85136;0.85655;0.90257;0.95856;0.97964;0.98849;1.00742;1.00408;0.99383;1.03205;1.0567
2023-10-29;1.05118;1.08356;1.1287;1.09244;1.10469;1.11105;1.10044;1.06797;1.00243;0.92901;0.8681;0.83172;0.83758;0.81731;0.81249;0.85846;0.89239;0.91564;0.94583;0.98637;0.99561;0.96886;0.97353;0.98405
2023-10-30;1.04241;1.08737;1.09446;1.09785;1.08736;1.07788;0.99048;0.89742;1.05423;0.86332;0.83215;0.82868;0.83243;0.83013;0.98386;1.02878;1.05517;1.06917;0.90739;0.92912;0.91946;0.91324;1.10061;1.14813
2023-10-31;0.96967;0.99959;1.01657;1.02532;1.04505;1.02668;0.96047;0.89256;1.0827;0.87642;0.84042;0.8253;0.81926;0.82479;0.97779;1.02042;1.06208;1.07243;0.92471;0.93423;0.93739;0.94071;1.12949;1.15799
2023-11-01;1.0656;1.12659;1.15996;1.19443;1.20114;1.1771;1.14508;1.10637;1.04146;0.95533;0.89513;0.87279;0.88312;0.88401;0.88478;0.91529;0.95167;0.98555;1.00706;1.02794;1.01273;1.02082;1.0345;1.07205
2023-11-02;1.17068;1.22199;1.25319;1.26638;1.25873;1.236;1.14231;1.0462;1.08598;1.01114;0.98853;0.99204;0.98676;0.97648;1.05266;1.05974;1.08177;1.09012;1.02759;1.03812;1.02725;1.02684;1.10345;1.13619
2023-11-03;1.13849;1.20139;1.22338;1.22637;1.23425;1.19848;1.0963;1.0266;1.08753;1.03556;1.01391;1.03119;1.04517;1.03369;1.10906;1.11001;1.10181;1.09423;1.04306;1.07417;1.0894;1.09011;1.1876;1.22658
2023-11-04;1.19348;1.25082;1.26422;1.27225;1.28796;1.27875;1.2452;1.18026;1.109;1.02396;1.00271;1.00797;1.02427;1.00683;1.00271;1.06088;1.08802;1.10446;1.11505;1.13614;1.15057;1.15839;1.18769;1.21901
2023-11-05;1.25626;1.29349;1.33438;1.34921;1.35263;1.34314;1.31598;1.24897;1.16819;1.04562;1.00382;1.01518;1.00971;0.98582;1.00449;1.06598;1.10745;1.12836;1.15031;1.15902;1.16737;1.15193;1.16657;1.21484
2023-11-06;1.2433;1.30371;1.28147;1.28771;1.27687;1.22274;1.15349;1.03295;1.09407;0.9912;0.98551;0.96954;0.99385;0.97497;1.06872;1.08469;1.12068;1.13502;1.09454;1.10667;1.10912;1.09049;1.17313;1.22065
2023-11-07;1.20247;1.24693;1.27436;1.28712;1.28742;1.26615;1.17651;1.09242;1.15023;1.06141;1.03276;1.04434;1.04277;1.03675;1.10131;1.14773;1.15695;1.18153;1.12418;1.1285;1.12223;1.1181;1.19474;1.22503
2023-11-08;1.19287;1.24239;1.27034;1.28582;1.28542;1.25361;1.15786;1.05565;1.10292;1.02151;0.97382;0.98963;0.9837;0.96857;1.06141;1.06402;1.07447;1.10231;1.05407;1.07911;1.0842;1.0825;1.16182;1.19439
2023-11-09;1.17068;1.22199;1.25319;1.26638;1.25873;1.236;1.14231;1.0462;1.08598;1.01114;0.98853;0.99204;0.98676;0.97648;1.05266;1.05974;1.08177;1.09012;1.02759;1.03812;1.02725;1.02684;1.10345;1.13619
2023-11-10;1.13849;1.20139;1.22338;1.22637;1.23425;1.19848;1.0963;1.0266;1.08753;1.03556;1.01391;1.03119;1.04517;1.03369;1.10906;1.11001;1.10181;1.09423;1.04306;1.07417;1.0894;1.09011;1.1876;1.22658
2023-11-11;1.19348;1.25082;1.26422;1.27225;1.28796;1.27875;1.2452;1.18026;1.109;1.02396;1.00271;1.00797;1.02427;1.00683;1.00271;1.06088;1.08802;1.10446;1.11505;1.13614;1.15057;1.15839;1.18769;1.21901
2023-11-12;1.25626;1.29349;1.33438;1.34921;1.35263;1.34314;1.31598;1.24897;1.16819;1.04562;1.00382;1.01518;1.00971;0.98582;1.00449;1.06598;1.10745;1.12836;1.15031;1.15902;1.16737;1.15193;1.16657;1.21484
2023-11-13;1.2433;1.30371;1.28147;1.28771;1.27687;1.22274;1.15349;1.03295;1.09407;0.9912;0.98551;0.96954;0.99385;0.97497;1.06872;1.08469;1.12068;1.13502;1.09454;1.10667;1.10912;1.09049;1.17313;1.22065
2023-11-14;1.20247;1.24693;1.27436;1.28712;1.28742;1.26615;1.17651;1.09242;1.15023;1.06141;1.03276;1.04434;1.04277;1.03675;1.10131;1.14773;1.15695;1.18153;1.12418;1.1285;1.12223;1.1181;1.19474;1.22503
2023-11-15;1.19287;1.24239;1.27034;1.28582;1.28542;1.25361;1.15786;1.05565;1.10292;1.02151;0.97382;0.98963;0.9837;0.96857;1.06141;1.06402;1.07447;1.10231;1.05407;1.07911;1.0842;1.0825;1.16182;1.19439
2023-11-16;1.17068;1.22199;1.25319;1.26638;1.25873;1.236;1.14231;1.0462;1.08598;1.01114;0.98853;0.99204;0.98676;0.97648;1.05266;1.05974;1.08177;1.09012;1.02759;1.03812;1.02725;1.02684;1.10345;1.13619
2023-11-17;1.13849;1.20139;1.22338;1.22637;1.23425;1.19848;1.0963;1.0266;1.08753;1.03556;1.01391;1.03119;1.04517;1.03369;1.10906;1.11001;1.10181;1.09423;1.04306;1.07417;1.0894;1.09011;1.1876;1.22658
2023-11-18;1.19348;1.25082;1.26422;1.27225;1.28796;1.27875;1.2452;1.18026;1.109;1.02396;1.00271;1.00797;1.02427;1.00683;1.00271;1.06088;1.08802;1.10446;1.11505;1.13614;1.15057;1.15839;1.18769;1.21901
2023-11-19;1.25626;1.29349;1.33438;1.34921;1.35263;1.34314;1.31598;1.24897;1.16819;1.04562;1.00382;1.01518;1.00971;0.98582;1.00449;1.06598;1.10745;1.12836;1.15031;1.15902;1.16737;1.15193;1.16657;1.21484
2023-11-20;1.2433;1.30371;1.28147;1.28771;1.27687;1.22274;1.15349;1.03295;1.09407;0.9912;0.98551;0.96954;0.99385;0.97497;1.06872;1.08469;1.12068;1.13502;1.09454;1.10667;1.10912;1.09049;1.17313;1.22065
2023-11-21;1.20247;1.24693;1.27436;1.28712;1.28742;1.26615;1.17651;1.09242;1.15023;1.06141;1.03276;1.04434;1.04277;1.03675;1.10131;1.14773;1.15695;1.18153;1.12418;1.1285;1.12223;1.1181;1.19474;1.22503
2023-11-22;1.19287;1.24239;1.27034;1.28582;1.28542;1.25361;1.15786;1.05565;1.10292;1.02151;0.97382;0.98963;0.9837;0.96857;1.06141;1.06402;1.07447;1.10231;1.05407;1.07911;1.0842;1.0825;1.16182;1.19439
2023-11-23;1.17068;1.22199;1.25319;1.26638;1.25873;1.236;1.14231;1.0462;1.08598;1.01114;0.98853;0.99204;0.98676;0.97648;1.05266;1.05974;1.08177;1.09012;1.02759;1.03812;1.02725;1.02684;1.10345;1.13619
2023-11-24;1.13849;1.20139;1.22338;1.22637;1.23425;1.19848;1.0963;1.0266;1.08753;1.03556;1.01391;1.03119;1.04517;1.03369;1.10906;1.11001;1.10181;1.09423;1.04306;1.07417;1.0894;1.09011;1.1876;1.22658
2023-11-25;1.19348;1.25082;1.26422;1.27225;1.28796;1.27875;1.2452;1.18026;1.109;1.02396;1.00271;1.00797;1.02427;1.00683;1.00271;1.06088;1.08802;1.10446;1.11505;1.13614;1.15057;1.15839;1.18769;1.21901
2023-11-26;1.25626;1.29349;1.33438;1.34921;1.35263;1.34314;1.31598;1.24897;1.16819;1.04562;1.00382;1.01518;1.00971;0.98582;1.00449;1.06598;1.10745;1.12836;1.15031;1.15902;1.16737;1.15193;1.16657;1.21484
2023-11-27;1.2433;1.30371;1.28147;1.28771;1.27687;1.22274;1.15349;1.03295;1.09407;0.9912;0.98551;0.96954;0.99385;0.97497;1.06872;1.08469;1.12068;1.13502;1.09454;1.10667;1.10912;1.09049;1.17313;1.22065
2023-11-28;1.20247;1.24693;1.27436;1.28712;1.28742;1.26615;1.17651;1.09242;1.15023;1.06141;1.03276;1.04434;1.04277;1.03675;1.10131;1.14773;1.15695;1.18153;1.12418;1.1285;1.12223;1.1181;1.19474;1.22503
2023-11-29;1.19287;1.24239;1.27034;1.28582;1.28542;1.25361;1.15786;1.05565;1.10292;1.02151;0.97382;0.98963;0.9837;0.96857;1.06141;1.06402;1.07447;1.10231;1.05407;1.07911;1.0842;1.0825;1.16182;1.19439
2023-11-30;1.17068;1.22199;1.25319;1.26638;1.25873;1.236;1.14231;1.0462;1.08598;1.01114;0.98853;0.99204;0.98676;0.97648;1.05266;1.05974;1.08177;1.09012;1.02759;1.03812;1.02725;1.02684;1.10345;1.13619
2023-12-01;1.33269;1.40204;1.43375;1.44925;1.44477;1.42742;1.3386;1.25158;1.25445;1.16915;1.10504;1.10217;1.09274;1.08161;1.11574;1.16914;1.22132;1.25655;1.21656;1.22896;1.2362;1.23248;1.31977;1.35357
2023-12-02;1.33707;1.3916;1.44565;1.46959;1.48797;1.46957;1.42335;1.36046;1.29699;1.20161;1.12866;1.0986;1.09273;1.08236;1.092;1.15679;1.21455;1.25632;1.27332;1.29922;1.30425;1.28158;1.30188;1.31925
2023-12-03;1.36032;1.43458;1.47794;1.52141;1.5457;1.53438;1.49429;1.42392;1.36497;1.25507;1.17688;1.15701;1.14967;1.13944;1.15322;1.21459;1.24408;1.25502;1.25099;1.25744;1.25059;1.23491;1.23804;1.26717
2023-12-04;1.34788;1.42066;1.46615;1.49731;1.50391;1.46447;1.32612;1.21893;1.22972;1.12897;1.06639;1.07643;1.07741;1.05858;1.13146;1.17336;1.2186;1.25353;1.19661;1.20666;1.20655;1.19862;1.27839;1.31707
2023-12-05;1.33937;1.40712;1.43748;1.44694;1.45348;1.43578;1.33664;1.23124;1.23196;1.14017;1.09452;1.09165;1.08761;1.06787;1.11611;1.17158;1.2289;1.25983;1.18968;1.21063;1.21718;1.21906;1.30639;1.3498
2023-12-06;1.26565;1.32029;1.36747;1.39586;1.40414;1.38773;1.3417;1.28986;1.24364;1.16255;1.10006;1.09204;1.10664;1.1044;1.11515;1.15797;1.19424;1.20709;1.19279;1.19873;1.20657;1.22245;1.25888;1.28491
2023-12-07;1.3413;1.38596;1.41839;1.44639;1.45923;1.41038;1.29199;1.19046;1.20589;1.13868;1.07511;1.05245;1.03525;1.03007;1.08765;1.13605;1.17535;1.21793;1.1805;1.20379;1.21956;1.21383;1.2991;1.33104
2023-12-08;1.26885;1.3246;1.3716;1.39235;1.39947;1.38824;1.34071;1.2857;1.25757;1.18423;1.12587;1.12255;1.12483;1.1229;1.13673;1.18358;1.2038;1.21194;1.18057;1.18627;1.1887;1.18233;1.20284;1.22617
2023-12-09;1.33707;1.3916;1.44565;1.46959;1.48797;1.46957;1.42335;1.36046;1.29699;1.20161;1.12866;1.0986;1.09273;1.08236;1.092;1.15679;1.21455;1.25632;1.27332;1.29922;1.30425;1.28158;1.30188;1.31925
2023-12-10;1.36032;1.43458;1.47794;1.52141;1.5457;1.53438;1.49429;1.42392;1.36497;1.25507;1.17688;1.15701;1.14967;1.13944;1.15322;1.21459;1.24408;1.25502;1.25099;1.25744;1.25059;1.23491;1.23804;1.26717
2023-12-11;1.34788;1.42066;1.46615;1.49731;1.50391;1.46447;1.32612;1.21893;1.22972;1.12897;1.06639;1.07643;1.07741;1.05858;1.13146;1.17336;1.2186;1.25353;1.19661;1.20666;1.20655;1.19862;1.27839;1.31707
2023-12-12;1.33937;1.40712;1.43748;1.44694;1.45348;1.43578;1.33664;1.23124;1.23196;1.14017;1.09452;1.09165;1.08761;1.06787;1.11611;1.17158;1.2289;1.25983;1.18968;1.21063;1.21718;1.21906;1.30639;1.3498
2023-12-13;1.3224;1.38616;1.42748;1.44019;1.45074;1.41717;1.30503;1.17399;1.22455;1.14569;1.0814;1.07459;1.02883;1.05019;1.10587;1.16153;1.2099;1.20927;1.21718;1.22853;1.20564;1.19068;1.27724;1.31535
2023-12-14;1.3413;1.38596;1.41839;1.44639;1.45923;1.41038;1.29199;1.19046;1.20589;1.13868;1.07511;1.05245;1.03525;1.03007;1.08765;1.13605;1.17535;1.21793;1.1805;1.20379;1.21956;1.21383;1.2991;1.33104
2023-12-15;1.33269;1.40204;1.43375;1.44925;1.44477;1.42742;1.3386;1.25158;1.25445;1.16915;1.10504;1.10217;1.09274;1.08161;1.11574;1.16914;1.22132;1.25655;1.21656;1.22896;1.2362;1.23248;1.31977;1.35357
2023-12-16;1.33707;1.3916;1.44565;1.46959;1.48797;1.46957;1.42335;1.36046;1.29699;1.20161;1.12866;1.0986;1.09273;1.08236;1.092;1.15679;1.21455;1.25632;1.27332;1.29922;1.30425;1.28158;1.30188;1.31925
2023-12-17;1.36032;1.43458;1.47794;1.52141;1.5457;1.53438;1.49429;1.42392;1.36497;1.25507;1.17688;1.15701;1.14967;1.13944;1.15322;1.21459;1.24408;1.25502;1.25099;1.25744;1.25059;1.23491;1.23804;1.26717
2023-12-18;1.34788;1.42066;1.46615;1.49731;1.50391;1.46447;1.32612;1.21893;1.22972;1.12897;1.06639;1.07643;1.07741;1.05858;1.13146;1.17336;1.2186;1.25353;1.19661;1.20666;1.20655;1.19862;1.27839;1.31707
2023-12-19;1.33937;1.40712;1.43748;1.44694;1.45348;1.43578;1.33664;1.23124;1.23196;1.14017;1.09452;1.09165;1.08761;1.06787;1.11611;1.17158;1.2289;1.25983;1.18968;1.21063;1.21718;1.21906;1.30639;1.3498
2023-12-20;1.3224;1.38616;1.42748;1.44019;1.45074;1.41717;1.30503;1.17399;1.22455;1.14569;1.0814;1.07459;1.02883;1.05019;1.10587;1.16153;1.2099;1.20927;1.21718;1.22853;1.20564;1.19068;1.27724;1.31535
2023-12-21;1.3413;1.38596;1.41839;1.44639;1.45923;1.41038;1.29199;1.19046;1.20589;1.13868;1.07511;1.05245;1.03525;1.03007;1.08765;1.13605;1.17535;1.21793;1.1805;1.20379;1.21956;1.21383;1.2991;1.33104
2023-12-22;1.33269;1.40204;1.43375;1.44925;1.44477;1.42742;1.3386;1.25158;1.25445;1.16915;1.10504;1.10217;1.09274;1.08161;1.11574;1.16914;1.22132;1.25655;1.21656;1.22896;1.2362;1.23248;1.31977;1.35357
2023-12-23;1.33707;1.3916;1.44565;1.46959;1.48797;1.46957;1.42335;1.36046;1.29699;1.20161;1.12866;1.0986;1.09273;1.08236;1.092;1.15679;1.21455;1.25632;1.27332;1.29922;1.30425;1.28158;1.30188;1.31925
2023-12-24;1.36032;1.43458;1.47794;1.52141;1.5457;1.53438;1.49429;1.42392;1.36497;1.25507;1.17688;1.15701;1.14967;1.13944;1.15322;1.21459;1.24408;1.25502;1.25099;1.25744;1.25059;1.23491;1.23804;1.26717
2023-12-25;1.34308;1.41237;1.46718;1.52015;1.54487;1.52789;1.50543;1.43696;1.37794;1.25794;1.1458;1.1017;1.08954;1.07733;1.09003;1.15461;1.2136;1.25587;1.25539;1.27603;1.2928;1.29521;1.32042;1.34541
2023-12-26;1.33937;1.40712;1.43748;1.44694;1.45348;1.43578;1.33664;1.23124;1.23196;1.14017;1.09452;1.09165;1.08761;1.06787;1.11611;1.17158;1.2289;1.25983;1.18968;1.21063;1.21718;1.21906;1.30639;1.3498
2023-12-27;1.3224;1.38616;1.42748;1.44019;1.45074;1.41717;1.30503;1.17399;1.22455;1.14569;1.0814;1.07459;1.02883;1.05019;1.10587;1.16153;1.2099;1.20927;1.21718;1.22853;1.20564;1.19068;1.27724;1.31535
2023-12-28;1.3413;1.38596;1.41839;1.44639;1.45923;1.41038;1.29199;1.19046;1.20589;1.13868;1.07511;1.05245;1.03525;1.03007;1.08765;1.13605;1.17535;1.21793;1.1805;1.20379;1.21956;1.21383;1.2991;1.33104
2023-12-29;1.33269;1.40204;1.43375;1.44925;1.44477;1.42742;1.3386;1.25158;1.25445;1.16915;1.10504;1.10217;1.09274;1.08161;1.11574;1.16914;1.22132;1.25655;1.21656;1.22896;1.2362;1.23248;1.31977;1.35357
2023-12-30;1.33707;1.3916;1.44565;1.46959;1.48797;1.46957;1.42335;1.36046;1.29699;1.20161;1.12866;1.0986;1.09273;1.08236;1.092;1.15679;1.21455;1.25632;1.27332;1.29922;1.30425;1.28158;1.30188;1.31925
2023-12-31;1.36032;1.43458;1.47794;1.52141;1.5457;1.53438;1.49429;1.42392;1.36497;1.25507;1.17688;1.15701;1.14967;1.13944;1.15322;1.21459;1.24408;1.25502;1.25099;1.25744;1.25059;1.23491;1.23804;1.26717
2024-01-01;1.31969;1.35152;1.42876;1.49112;1.53347;1.54368;1.51892;1.45633;1.41105;1.28637;1.15303;1.10496;1.09009;1.0803;1.09504;1.16339;1.23118;1.28488;1.29654;1.3048;1.30432;1.29583;1.33252;1.38886
2024-01-02;1.33117;1.3893;1.42801;1.45621;1.46195;1.43435;1.32507;1.21564;1.25755;1.19584;1.11797;1.10743;1.09142;1.07907;1.10932;1.15105;1.19354;1.23862;1.24678;1.24596;1.24566;1.2553;1.31902;1.34818
2024-01-03;1.3272;1.37056;1.40657;1.42233;1.41059;1.37469;1.26212;1.18034;1.21618;1.16123;1.08618;1.0796;1.05923;1.04582;1.07396;1.11673;1.14793;1.17716;1.1732;1.19102;1.20595;1.21653;1.27784;1.3203
2024-01-04;1.3076;1.35856;1.39426;1.41765;1.4199;1.38764;1.26709;1.19225;1.22701;1.17166;1.10705;1.09991;1.08891;1.07969;1.11248;1.16735;1.22341;1.26122;1.23755;1.25259;1.25773;1.27262;1.34112;1.37565
2024-01-05;1.34144;1.39071;1.43299;1.44647;1.43879;1.40109;1.27832;1.1812;1.21118;1.15874;1.09836;1.10067;1.0765;1.06613;1.08828;1.12935;1.16167;1.19714;1.19968;1.23689;1.25785;1.26915;1.35927;1.39573
2024-01-06;1.30346;1.34949;1.40346;1.43778;1.45968;1.4635;1.44205;1.40618;1.38468;1.29057;1.1888;1.1505;1.13385;1.11695;1.13617;1.19946;1.2427;1.28935;1.28042;1.28122;1.28161;1.29359;1.30823;1.32364
2024-01-07;1.40399;1.45241;1.51681;1.54304;1.55504;1.54212;1.52213;1.46091;1.39586;1.28366;1.17184;1.13639;1.12637;1.11432;1.12064;1.18667;1.24122;1.27515;1.27705;1.27831;1.27291;1.2685;1.28064;1.31181
2024-01-08;1.4023;1.47747;1.50712;1.51994;1.51421;1.47626;1.33808;1.21991;1.24818;1.18555;1.12146;1.09363;1.08457;1.08838;1.12803;1.1688;1.19942;1.21314;1.19535;1.21992;1.22546;1.23635;1.31346;1.35766
2024-01-09;1.33117;1.3893;1.42801;1.45621;1.46195;1.43435;1.32507;1.21564;1.25755;1.19584;1.11797;1.10743;1.09142;1.07907;1.10932;1.15105;1.19354;1.23862;1.24678;1.24596;1.24566;1.2553;1.31902;1.34818
2024-01-10;1.3272;1.37056;1.40657;1.42233;1.41059;1.37469;1.26212;1.18034;1.21618;1.16123;1.08618;1.0796;1.05923;1.04582;1.07396;1.11673;1.14793;1.17716;1.1732;1.19102;1.20595;1.21653;1.27784;1.3203
2024-01-11;1.3076;1.35856;1.39426;1.41765;1.4199;1.38764;1.26709;1.19225;1.22701;1.17166;1.10705;1.09991;1.08891;1.07969;1.11248;1.16735;1.22341;1.26122;1.23755;1.25259;1.25773;1.27262;1.34112;1.37565
2024-01-12;1.34144;1.39071;1.43299;1.44647;1.43879;1.40109;1.27832;1.1812;1.21118;1.15874;1.09836;1.10067;1.0765;1.06613;1.08828;1.12935;1.16167;1.19714;1.19968;1.23689;1.25785;1.26915;1.35927;1.39573
2024-01-13;1.41628;1.48369;1.5284;1.5567;1.5578;1.55399;1.50936;1.44149;1.37092;1.2546;1.15268;1.12523;1.12053;1.10136;1.11039;1.16939;1.24532;1.31106;1.32345;1.34919;1.34341;1.33524;1.35383;1.39022
2024-01-14;1.40399;1.45241;1.51681;1.54304;1.55504;1.54212;1.52213;1.46091;1.39586;1.28366;1.17184;1.13639;1.12637;1.11432;1.12064;1.18667;1.24122;1.27515;1.27705;1.27831;1.27291;1.2685;1.28064;1.31181
2024-01-15;1.4023;1.47747;1.50712;1.51994;1.51421;1.47626;1.33808;1.21991;1.24818;1.18555;1.12146;1.09363;1.08457;1.08838;1.12803;1.1688;1.19942;1.21314;1.19535;1.21992;1.22546;1.23635;1.31346;1.35766
2024-01-16;1.33117;1.3893;1.42801;1.45621;1.46195;1.43435;1.32507;1.21564;1.25755;1.19584;1.11797;1.10743;1.09142;1.07907;1.10932;1.15105;1.19354;1.23862;1.24678;1.24596;1.24566;1.2553;1.31902;1.34818
2024-01-17;1.3272;1.37056;1.40657;1.42233;1.41059;1.37469;1.26212;1.18034;1.21618;1.16123;1.08618;1.0796;1.05923;1.04582;1.07396;1.11673;1.14793;1.17716;1.1732;1.19102;1.20595;1.21653;1.27784;1.3203
2024-01-18;1.3076;1.35856;1.39426;1.41765;1.4199;1.38764;1.26709;1.19225;1.22701;1.17166;1.10705;1.09991;1.08891;1.07969;1.11248;1.16735;1.22341;1.26122;1.23755;1.25259;1.25773;1.27262;1.34112;1.37565
2024-01-19;1.34144;1.39071;1.43299;1.44647;1.43879;1.40109;1.27832;1.1812;1.21118;1.15874;1.09836;1.10067;1.0765;1.06613;1.08828;1.12935;1.16167;1.19714;1.19968;1.23689;1.25785;1.26915;1.35927;1.39573
2024-01-20;1.41628;1.48369;1.5284;1.5567;1.5578;1.55399;1.50936;1.44149;1.37092;1.2546;1.15268;1.12523;1.12053;1.10136;1.11039;1.16939;1.24532;1.31106;1.32345;1.34919;1.34341;1.33524;1.35383;1.39022
